target_id,Pm_1_f,Pm_2_f,Pm_3_m,Pm_4_f
XM_015810635.1,24.7814,0,36.1241,0.0751431
XM_015810636.1,0.379807,3.32655,87.7991,176
XM_015810637.1,0,0,0,0
XM_015810638.1,0,0,0,0
XM_015810639.2,0.0104925,0.108171,0.121395,0.00412415
XM_015810640.2,0,0.269315,2.82409,0
XM_015810641.1,0,0,0,0
XM_015810642.1,0,0,0,0
XM_015810643.1,0,1.44631,12.9114,0.0434553
XM_015810644.1,0,0,52.9862,0
XM_015810645.1,0.40203,0,0.168396,0.0704463
XM_015810646.1,50.6724,0.423487,0,0
XM_015810648.1,0.0570113,0.568577,0.393657,0.0224305
XM_015810649.1,0,0,0,0
XM_015810651.1,0,1.33E-08,1.56113,18.3074
XM_015810652.1,1.53987,2.92294,1.07156,171.619
XM_015810653.1,838.421,7.84236,182.344,0.423248
XM_015810654.1,0,0,0,0
XM_015810655.1,0.0422255,0.213416,0.0866786,68.3691
XM_015810656.1,0.0185639,0.565598,33.6099,0.0218995
XM_015810658.1,0.193058,0,75.4756,0.088634
XM_015810659.1,0,1.406,0.284892,0
XM_015810660.1,1.2512,8.8512,665.756,114.136
XM_015810662.1,0.00933919,0.0964893,0.540255,0.00367059
XM_015810663.1,0.0370848,0.507983,29.4299,0.0145779
XM_015810664.1,1.20E-05,0,0,0
XM_015810665.1,0.0143189,0,0,0
XM_015810666.1,0,0,0,0
XM_015810667.1,0,0,0.0173558,0.0121888
XM_015810669.2,0,0,0,0
XM_015810670.1,0,0,0,0
XM_015810671.1,0,0,0,0
XM_015810672.1,0,0.362096,0.0275132,0
XM_015810673.1,0,0,0,0
XM_015810674.1,0,0.518704,0,0
XM_015810676.1,0,0,0,0
XM_015810677.1,0.0418506,1.22259,13.9565,0.0659106
XM_015810679.1,0,0.805112,0,0
XM_015810680.1,0.314105,1.17972,68.3328,0.173337
XM_015810681.2,0,0,0,0
XM_015810682.1,0,0,0.0138918,0
XM_015810683.1,0.10738,2.11391,38.85,0.0140881
XM_015810684.1,0,0,0.211402,0
XM_015810686.1,0,0,0,0
XM_015810688.2,0.0648164,0.320941,0.0120961,0.0127534
XM_015810689.1,0,0,0,0
XM_015810690.1,0,0,0,0
XM_015810691.1,0,0,0,0
XM_015810692.1,0,0,0,0
XM_015810693.1,0.15755,0.360038,52.1717,0.0621562
XM_015810694.1,0,0,0,0
XM_015810696.2,0,0,0,0
XM_015810697.1,0.81719,4.31866,196.297,143.618
XM_015810698.1,0.41557,0,1.51173,0
XM_015810699.1,0,0,110.547,68.1478
XM_015810700.1,0,0,0,0
XM_015810702.1,0.0601316,0.598006,0.044887,0.0118301
XM_015810703.1,0,0,0,0.0389471
XM_015810704.1,0.0852379,0,8.447,0
XM_015810705.1,0.690939,7.06086,252.193,0.517643
XM_015810706.1,0.0424246,1.07192,53.5192,2.29418
XM_015810708.1,0,0,0,0
XM_015810709.1,0.0974764,0.937777,67.5656,0.0191967
XM_015810710.1,0,0,0,0
XM_015810711.1,0.573171,1.62984,0.363714,195.642
XM_015810712.1,0.772598,7.67294,260.075,1109.85
XM_015810713.2,903.449,12.7762,543.222,217.785
XM_015810714.1,0,0,0,0
XM_015810715.2,1877.73,46.857,2744.31,2201.14
XM_015810717.1,0.185648,2.90331,0.622314,555.693
XM_015810718.1,0,2.03457,81.2646,0.116727
XM_015810719.1,0.199825,2.39793,158.796,0.236132
XM_015810720.1,2290.77,34.2223,1129.24,1092.04
XM_015810721.1,0,12.9015,249.628,1308.12
XM_015810722.1,0,0,279.796,0.773499
XM_015810723.1,0.210748,0,18.5299,0.0832615
XM_015810724.1,0,0,0,0
XM_015810725.1,0,0,0.0157769,0
XM_015810726.1,0,0,0.0188035,0
XM_015810727.1,0.046896,0,56.3467,0
XM_015810728.1,9.28801,0,11.0699,0.0672581
XM_015810730.2,0,0,54.9031,0
XM_015810731.1,61.1389,15.7922,118.284,73.8541
XM_015810732.1,0,0.752289,24.8373,0
XM_015810733.1,0,0,0,0
XM_015810734.1,0,0,0,0
XM_015810735.2,0,0,0,0
XM_015810736.1,0.0294868,0.293552,15.9801,0.0232038
XM_015810737.2,0.0269674,0.269699,0.0201304,0.0106092
XM_015810738.2,0,0,0,0.013949
XM_015810739.2,0.0377457,1.11074,0.0704428,0
XM_015810740.1,0,0,0,0
XM_015810741.1,0,0,1.17953,0
XM_015810742.1,0.101912,0,23.2216,0.0400897
XM_015810743.1,0,0,0.0149234,0
XM_015810744.1,0.028193,0,0.683973,0
XM_015810745.1,0,0.650153,0.0367854,0.0517135
XM_015810746.1,0,0,0.0236952,0.0166456
XM_015810748.1,0,0.300666,0.0338633,0
XM_015810749.2,0,0,0,0
XM_015810751.2,0,0,0,0
XM_015810753.2,0.0399457,0,0.0596392,0.0471781
XM_015810755.2,0,0,0,0
XM_015810756.1,16.3644,1.13123,5.7114,113.341
XM_015810757.1,0,0,0,0
XM_015810759.1,0,0,0,0
XM_015810761.1,0,0,0,0
XM_015810763.1,0.15755,0.360038,0.289843,0.0621562
XM_015810764.1,0,0,0,0.00632964
XM_015810765.1,0.14545,0,62.358,0
XM_015810767.1,0,0,0,0
XM_015810768.1,0.0793833,0.724905,0,0.0313191
XM_015810769.1,0,0,0,0
XM_015810770.1,0,0,0,0
XM_015810771.2,154.452,0.442687,75.0388,0.060375
XM_015810772.2,0,0,0,0.0286165
XM_015810773.1,0,0,0,0
XM_015810775.2,0,0,0,0
XM_015810776.2,0,0,0,0
XM_015810777.1,0,0,1.19616,0
XM_015810778.1,0,0,0,0
XM_015810779.1,0,0,0,0
XM_015810781.1,0,0,0,0
XM_015810782.1,0,0,0,0
XM_015810783.1,0,0,0,0
XM_015810784.1,0,0,0,0
XM_015810785.1,0,0,6.90654,0
XM_015810787.1,0,0,0,0
XM_015810789.1,0.014563,0.149,0.869632,0
XM_015810790.1,0,0,0.363632,0
XM_015810791.1,0,0,0,0
XM_015810792.1,0,0,0,0
XM_015810793.2,0,0,0,0
XM_015810794.1,0,0,0,0
XM_015810795.1,0,0,0,0
XM_015810796.1,0,0,0,0
XM_015810797.1,0,0,0.043525,0
XM_015810798.1,0,0.48668,0,0.0199979
XM_015810799.1,0.044027,0,0.0164334,0
XM_015810801.1,0.216949,0.421372,66.3692,0.0683405
XM_015810802.1,53.1373,46.4293,5877.45,1747.76
XM_015810803.1,0,0,3.1491,0
XM_015810805.1,0.125314,0,47.6191,0.0987903
XM_015810806.1,0,0,0,0.0296261
XM_015810807.1,0,0,0,0
XM_015810808.1,0,0,0,0
XM_015810810.1,0.0528548,0,0,0
XM_015810811.1,0,0,0,0
XM_015810812.1,0,0,0,0
XM_015810814.1,0,0,0,0
XM_015810815.1,0,0,0,0
XM_015810816.1,0,0,0,0
XM_015810817.1,0,0,0,0
XM_015810818.1,0,0,0,0
XM_015810819.1,0,0,0,0
XM_015810820.1,0.00826071,0.17104,1.33802,0.00324653
XM_015810821.2,0,0,0,0
XM_015810823.1,0,0.104772,6.88737,0.00399195
XM_015810824.1,0,0,0,0
XM_015810825.1,0,0,0,0
XM_015810826.2,0,0,0,0
XM_015810827.1,0.122411,0.912146,50.1891,73.3463
XM_015810828.1,0.170359,0.849674,0.148364,0.011171
XM_015810829.2,0.0404115,1.02294,24.4415,97.0069
XM_015810830.1,0.96357,6.1859,433.548,414.989
XM_015810831.1,5.45027,0,91.7741,0.0236046
XM_015810832.1,0,5.33E-05,0,0
XM_015810833.1,0,1.17404,61.0551,0.0356735
XM_015810834.1,0.0274066,0.140428,0.0102287,0
XM_015810835.1,0.495065,3.27618,41.475,196.509
XM_015810836.1,0.0408296,0.398307,0.0304795,0
XM_015810837.1,0.172538,0.859973,149.885,0.181024
XM_015810838.1,0.0327325,0,0.794116,0
XM_015810839.1,0,0,0.0530228,0.0062038
XM_015810840.1,0,0,0,0.0145672
XM_015810841.1,0,1.38534,0,0
XM_015810842.1,0.831212,0,0,1.82815
XM_015810843.1,0,8.16379,280.306,179.53
XM_015810844.1,0.0148884,0,0.00555665,0.00585336
XM_015810845.2,0.028061,0.28008,0.0733139,35.8361
XM_015810847.1,0.148528,0.475667,48.7503,0.0390025
XM_015810848.1,0.307259,1.79695,0.277142,0.181304
XM_015810849.1,0.0458503,0.443342,58.0679,0.162507
XM_015810850.1,0,2.79111,3.15418,502.279
XM_015810851.1,0,0,3.05704,0
XM_015810852.1,0,0,0,0
XM_015810853.1,0,0,0,0
XM_015810854.1,0,0,27.0734,0
XM_015810855.1,0,0,0,0.0174436
XM_015810856.1,0,0,0,0
XM_015810857.2,0,0,0.0202039,0
XM_015810858.1,0.0656882,1.22757,128.707,0.103587
XM_015810859.1,0,0,0,0
XM_015810862.1,0.0470801,0.454253,0,0
XM_015810863.1,0,0,0,0
XM_015810865.1,0,0,36.7982,0
XM_015810867.2,0,0,0,0
XM_015810868.1,0,0,0,0
XM_015810869.1,0.0581163,0,15.596,0.022866
XM_015810870.1,0.182285,0.816403,4.08312,0.0719643
XM_015810871.1,0,0,0,0
XM_015810872.1,0,0.635963,0.2297,0
XM_015810873.1,16.7504,0.561002,268.903,0.140455
XM_015810874.1,0.648548,8.75794,179.94,244.942
XM_015810875.1,0,0,151.369,0.121983
XM_015810876.1,0.0645105,0,0,0.0762922
XM_015810877.1,0,0,0,0
XM_015810878.1,0,0,0,45.6765
XM_015810880.1,0.105069,0,0,0
XM_015810881.1,0,0,0.0535962,0
XM_015810882.1,0.0532065,0.507912,0,0.104808
XM_015810883.1,0,0,0.0131504,0.0138669
XM_015810885.2,0.202353,1.31042,4.26752,74.6955
XM_015810886.1,0,0,0,0
XM_015810887.1,0.40931,2.45074,207.171,161.358
XM_015810888.1,0.545081,2.27934,269.174,0.107832
XM_015810889.1,0,0,0,0
XM_015810890.1,0.373235,2.00357,42.9382,1.50236
XM_015810891.1,0.0438927,0,0,0
XM_015810892.1,0.0211375,0.213657,21.5926,0
XM_015810894.1,0.0661929,0.222646,0.675274,0.0173559
XM_015810895.1,0.0557924,0.566587,0.173526,61.5247
XM_015810896.1,0.152044,1.20891,29.8045,52.0969
XM_015810900.1,0,0,0.00762484,0.0160685
XM_015810901.1,0,0,0,0
XM_015810902.1,0.494814,1.63169,98.1174,27.6383
XM_015810903.2,0,0,0,0
XM_015810904.1,0.663877,3.99578,142.494,0.197285
XM_015810905.1,0.0728461,1.29552,28.1531,149.847
XM_015810906.1,0,1.43E-05,6.55E-08,0
XM_015810907.1,0,0.281315,6.10314,0.0332762
XM_015810908.1,0.123821,0.474265,57.1475,24.1582
XM_015810909.1,0,0,0,0
XM_015810910.2,0.299848,1.06401,94.9959,0.353369
XM_015810911.2,0.10845,0,0,46.8423
XM_015810912.1,0.0529234,0,0.316046,0.0208199
XM_015810913.1,0,0,0,0
XM_015810914.1,0,0,0,0
XM_015810915.1,0,0,0,0
XM_015810916.1,0,0,0,0
XM_015810917.1,0,0,0,0
XM_015810919.1,0.0919557,2.46785,18.3321,286.986
XM_015810921.1,0,0,0,0
XM_015810922.1,0,0,0,0
XM_015810923.1,0,0,0,0
XM_015810925.1,0,0.841338,27.5632,3.90314
XM_015810927.2,0,0,0,0
XM_015810928.1,0,0,0,0
XM_015810929.1,0,0,0,0
XM_015810930.2,0,0,0,0
XM_015810931.1,0,0,0,0
XM_015810932.1,0,0,0,0
XM_015810933.1,0,0.523177,21.0154,0
XM_015810936.2,0.0374511,0.735095,54.7261,0
XM_015810937.2,81.1689,25.1254,1865.99,756.819
XM_015810938.1,0,0,0,0
XM_015810939.1,0,0,0,0
XM_015810940.1,0,0,0,0
XM_015810941.1,0,0,0,0
XM_015810942.1,0,0,0,0
XM_015810943.1,0.0583283,0.581018,17.1441,0.0229495
XM_015810944.1,0.042645,0,0.302562,0
XM_015810946.1,0.1181,0,0,34.6431
XM_015810947.1,0,0,0,0
XM_015810948.2,0,0,0,0
XM_015810949.1,0,0,162.006,118.095
XM_015810950.2,187.595,0.230372,2.3296,0.0359706
XM_015810951.1,0.590934,1.51866,124.693,0.156223
XM_015810952.1,0,0,0,0
XM_015810953.1,1.14996,0,739.209,1.3513
XM_015810954.1,7.03257,7.91532,28.3014,460.169
XM_015810955.1,0.44675,6.67584,157.09,389.129
XM_015810957.1,0,0,0,0
XM_015810958.2,0.2538,1.83374,1.554,0
XM_015810959.1,0.0493735,0.948949,47.308,0.0583427
XM_015810960.1,0,0,0,0
XM_015810961.1,0,0,0,0
XM_015810962.1,0,0,0,0
XM_015810963.1,0,0,0,0.0310814
XM_015810964.1,0,0,0,0.0310814
XM_015810965.1,0.0386457,0,0.00721156,0.0151892
XM_015810966.1,0.0758495,0.743765,0.36804,0.104501
XM_015810967.2,0.0924664,0.893489,14.3578,0.200283
XM_015810969.1,0,0.262903,0.630882,0
XM_015810970.1,0,0,31.2966,0.0379807
XM_015810971.1,0,0,0.46153,0
XM_015810973.1,0,0.415815,0,0
XM_015810974.1,0.0496038,0,0,8.91707
XM_015810975.1,0,0,0,0
XM_015810976.1,0,0.417651,0.0160407,0.0169215
XM_015810977.1,0,0,0,0
XM_015810978.1,0,0.152298,0,0
XM_015810979.1,1.04672,9.17316,48.3579,3.33547
XM_015810982.2,0,0,61.5191,0.0261361
XM_015810983.1,0,0,0.00946568,0.00997645
XM_015810984.2,0.20546,0.675997,11.4136,0.74123
XM_015810985.1,0,0,0,0
XM_015810988.1,0.0609069,0.573762,16.0965,0
XM_015810989.1,0,0,0,0.00692435
XM_015810990.1,0,0,0,0
XM_015810991.1,0,0,0,0
XM_015810992.1,0,0,0,0
XM_015810993.1,0,0,33.0515,0
XM_015810994.1,0,0,0,0
XM_015810995.1,0,0,0,0
XM_015810996.1,0.0727076,0.357478,9.36257,0.844239
XM_015810997.1,0,0,0,0.0266615
XM_015810998.1,0.0326286,0.322995,0.0365352,0.359528
XM_015810999.1,0.149841,0,0.0279674,0
XM_015811000.2,0,0,0.00888627,0.00936503
XM_015811001.1,0,0.39498,0.0453079,0.0159298
XM_015811002.1,0,7.27E-06,2.32E-08,0
XM_015811003.1,0.0334631,0.330753,12.315,0.0131693
XM_015811004.1,3699.14,32.9517,1059.62,1373.14
XM_015811005.2,0.055091,0.825573,38.2555,0.0216739
XM_015811006.2,0,0,0,0
XM_015811008.1,0.670527,1.84582,11.3197,276.003
XM_015811009.1,0,0,0,0
XM_015811010.1,0,3.69164,114.349,192.359
XM_015811011.1,0,0,0,0
XM_015811012.2,0,0,3.31037,0.0146124
XM_015811013.1,0,0,0,8.99282
XM_015811014.1,0,0,3.06515,184.515
XM_015811015.1,0,0.0520613,0,0
XM_015811016.1,0,0,0,0.199696
XM_015811017.1,0.0177314,0.36071,0.2978,0
XM_015811018.1,0.0691838,0.929126,26.8888,0.0453528
XM_015811019.1,0.228136,2.27516,104.286,129.734
XM_015811021.1,0.0386118,0,8.56731,0.0151839
XM_015811023.2,0,0,0,0
XM_015811024.2,0,6.96E-05,1.07575,0
XM_015811025.2,0.0584816,0.553139,0,0.0230465
XM_015811026.1,0.0585656,0.583257,0.0655768,30.0251
XM_015811027.1,11.526,0.969619,21.5679,42.057
XM_015811029.1,0,1.73183,0.0364683,0
XM_015811030.1,0,0,8.15088,0
XM_015811031.2,0.182416,0,257.247,0.361514
XM_015811032.1,0,0,0,0
XM_015811033.1,0,0,0,0
XM_015811034.1,0,1.94037,14.163,0.0884517
XM_015811036.1,0.279554,1.3498,0.139129,0.128445
XM_015811037.1,0.0536828,0,0,77.3874
XM_015811038.1,0,0,0,20.6121
XM_015811039.1,0,0,0,0
XM_015811040.2,0,0,0,0
XM_015811041.1,4.72E-05,0,6.79E-08,4.15E-09
XM_015811042.1,0.000194265,0,2.48E-07,1.76E-08
XM_015811043.1,16.7623,0,0.00824075,0.00192614
XM_015811044.1,69.8753,0,0.0304725,0.00827505
XM_015811045.1,0.0817273,0,0,0
XM_015811046.1,0,0,0,0
XM_015811047.1,0,0,0,0
XM_015811048.1,0,0,0,0
XM_015811049.1,0,0,0,0
XM_015811050.1,0.427164,4.72224,146.812,116.596
XM_015811052.2,0,0.953078,45.5315,215.283
XM_015811053.1,0,0,0.568297,0
XM_015811054.1,0,4.41278,2.39348,116.995
XM_015811055.1,0,0,68.6046,5.14586
XM_015811056.1,0,0.126107,0.00916103,0
XM_015811060.1,0,0,0,0
XM_015811062.1,0,0,0,0
XM_015811063.1,0.0465021,0.449131,0.0520721,3.58948
XM_015811064.1,0,0,0,0
XM_015811065.1,0,0,0,0
XM_015811066.1,0,0,0,0
XM_015811067.1,0.927281,8.91994,721.331,284.382
XM_015811068.1,0.0498098,0.500016,11.5448,0.0979667
XM_015811069.1,0,0.297592,19.0823,0.011771
XM_015811070.1,0,0,0,0
XM_015811072.1,2.78207,1.74215,125.925,11.8743
XM_015811073.2,0,0,0,0
XM_015811074.2,0.310261,1.81691,15.5213,0.122552
XM_015811075.1,1584.5,23.0313,1327.98,1512.03
XM_015811076.1,0.0668475,0,29.32,0.131777
XM_015811077.1,0,0,0,2.35E-06
XM_015811078.1,0,0,0,0
XM_015811079.1,0,0,40.2972,0.0223894
XM_015811080.1,0,0,0,0
XM_015811081.1,0,0,0,0
XM_015811082.1,0,0,0,0
XM_015811083.1,0,1.39043,123.417,85.4579
XM_015811084.1,0.0558492,2.65354,0.125081,0.066018
XM_015811085.1,0,0.738023,27.9625,0.0170083
XM_015811087.1,0,0,25.2805,0
XM_015811088.1,0.0258626,0,0.0289584,0.0305218
XM_015811090.1,5.76259,1.21312,14.061,85.0925
XM_015811091.1,3.32E-05,0.00287493,61.0071,0.00033312
XM_015811092.1,0.185192,4.34663,177.084,0.146802
XM_015811093.1,0,0,0.0876363,0
XM_015811094.1,0.100125,0,139.946,3.87536
XM_015811095.1,0,0,0.0519373,0
XM_015811096.1,0,0,0.0103763,0.0218751
XM_015811099.1,0.0215765,0.333475,0.0281844,0.0127214
XM_015811100.2,0.0669097,0.623904,0,0.02638
XM_015811101.2,0.0641452,0.327252,10.037,0.0378304
XM_015811102.2,0.256667,0,0.143745,0.0507514
XM_015811103.1,0.291049,0.933728,93.2292,238.173
XM_015811105.1,0,0,0,0
XM_015811106.1,0,0,0,0
XM_015811107.1,0,0,0,0
XM_015811108.1,0.0311189,0.617778,0.139378,0
XM_015811109.1,332.094,0.68988,3.97551,0.177493
XM_015811110.1,0.450651,0,0.083858,0
XM_015811111.1,1.04503,3.30455,72.5826,54.8768
XM_015811113.1,0.154136,1.13234,38.3014,0.0606763
XM_015811114.1,0,0,0.0267155,0
XM_015811115.1,0.419319,1.59186,10.8522,59.4207
XM_015811116.1,0.0327474,0,0,0
XM_015811118.1,0.215663,0,0.401447,0
XM_015811120.1,0.348169,0.845096,6.95264,0.137095
XM_015811121.1,0,0,0,0
XM_015811122.1,5.63321,0,95.8946,0.0545523
XM_015811124.1,0.248452,0.699104,0.079486,0.0698486
XM_015811125.1,0,1.40408,80.4314,21.2483
XM_015811126.1,0.0507942,1.01888,0.170623,108.138
XM_015811127.1,0.153152,0.375201,53.9627,88.2618
XM_015811128.2,0.0167737,0.17361,0.0813818,0.00988834
XM_015811129.1,0,0,0,0
XM_015811130.1,0.110563,1.38047,0.0928486,0.108745
XM_015811131.1,0,0.71061,0,0
XM_015811132.1,0.0352425,0.538663,25.5754,120.081
XM_015811133.1,1.17264,12.2074,705.456,1866.12
XM_015811134.1,0.170189,0,49.0004,0
XM_015811135.1,0.0718534,1.32888,42.8083,0.0283367
XM_015811137.2,0.069445,0.342434,23.5483,0.0546634
XM_015811138.2,0.267815,3.06599,72.6558,256.839
XM_015811139.2,205.97,1.08545,32.1645,0.0676178
XM_015811140.1,0.0840848,0.559539,0.0313835,0.0110272
XM_015811141.1,0,0,0,0
XM_015811142.1,0,0,0,1.55951
XM_015811143.1,0,0,0.190475,0
XM_015811144.1,0,0.380483,3.52335,0
XM_015811145.2,0.194756,2.66875,78.4063,227.413
XM_015811146.1,1.02558,13.3552,166.124,462.286
XM_015811147.2,2197.3,16.5419,716.588,285.739
XM_015811150.2,8.50776,7.24205,180.419,3.32843
XM_015811152.1,0.0853479,0.283756,0.0955651,40.0376
XM_015811153.2,0.724014,8.41425,200.236,1.07975
XM_015811154.1,0,0.270567,0.252482,0
XM_015811155.1,0.137134,1.91271,0.0255952,0.108144
XM_015811156.2,0.400583,3.36329,27.9167,0.158458
XM_015811157.2,0,0,0.950179,0.0290446
XM_015811158.2,0,0,0,0
XM_015811159.1,0,0,0,0
XM_015811160.2,0.141834,0,0.317683,0.056132
XM_015811161.1,0,0.380866,0,0.015317
XM_015811162.2,4.15868,4.62131,129.293,220.644
XM_015811163.1,0,0,0,0
XM_015811164.1,0,0,0,0
XM_015811165.1,1054.89,11.2001,0.996801,1243.1
XM_015811166.1,0.103654,0.495929,0.0580358,0.0408334
XM_015811167.1,0,0,0,0
XM_015811168.1,0,0,0,0
XM_015811169.1,0.0379248,0.743765,15.7549,0.0298575
XM_015811170.2,0,1.47381,0.271803,0.0638406
XM_015811171.2,0,0,0,0
XM_015811172.1,0,0,15.7671,0
XM_015811173.1,24.4314,0,0,0.848804
XM_015811174.1,0,0.213055,0.0314641,0.024866
XM_015811175.1,0,0,0,0
XM_015811176.1,4.54099,38.0643,5.25747,0.347652
XM_015811177.1,1.7142,6.03024,1.59946,2.33068
XM_015811178.1,0.0390993,0.382599,20.4314,0.0461763
XM_015811180.1,0,0,0.629374,0
XM_015811181.1,0.14351,0,0,0
XM_015811183.1,0,0,0,0
XM_015811184.1,0,0,0,0
XM_015811185.1,0,0,0,0
XM_015811190.1,0.986067,14.4455,144.083,196.584
XM_015811191.1,0.13061,0,32.652,81.0944
XM_015811192.2,0,1.34542,0.272026,0.0574801
XM_015811193.1,0,0,0,343.468
XM_015811194.1,162.726,3.03818,416.324,0.392633
XM_015811195.1,0,8.54694,319.479,0.26269
XM_015811196.1,0.0319053,1.58123,44.3588,0.0502206
XM_015811198.1,0,0.57484,42.3148,0.0226916
XM_015811199.1,0,3.09E-09,3.20394,0
XM_015811200.1,0,0,0,0
XM_015811201.1,0,0,0,0
XM_015811202.1,0.0946109,3.37108,98.7553,0.186784
XM_015811203.1,0,0,72.0485,0
XM_015811204.1,0,0,0,0
XM_015811205.1,0,0,0,0
XM_015811206.1,0,0,0.299958,0
XM_015811207.1,0.186766,0,0,0.110612
XM_015811208.1,0,0,0.0410251,0
XM_015811209.1,0,0,0.205264,0.0381913
XM_015811210.1,0,0,0,0
XM_015811211.1,0,0,0.0194292,0.0205056
XM_015811212.2,0.31912,9.64E-05,145.654,337.133
XM_015811213.2,0,0,0,0
XM_015811214.1,0.0882412,0,0.0988242,0
XM_015811215.2,0,1.82058,0.176898,0
XM_015811216.1,1.57644,0,0,0
XM_015811217.1,1.06338,9.97341,185.692,678.258
XM_015811218.2,0,0,0.520638,0.0011678
XM_015811219.1,0,0,0,0
XM_015811220.2,0,0,0,0.00443272
XM_015811221.1,8.39E-07,0,53.858,2.60E-07
XM_015811222.1,0.0580686,0,0,0.0228472
XM_015811223.1,0,0,0,0
XM_015811224.2,0.0162133,0.330756,0.231243,0.503603
XM_015811225.1,0,0,0,0
XM_015811226.1,0,0,0,0
XM_015811227.1,0,0,0,0
XM_015811231.1,0,0,0,0
XM_015811233.1,0,0,0,0
XM_015811234.1,0,0,0,0
XM_015811235.1,0,0,0,0
XM_015811243.1,0,0,0,0
XM_015811246.1,0,0,0,0
XM_015811247.1,0,0,0,0
XM_015811248.1,0,0,0,0
XM_015811249.1,0,0,0,0
XM_015811251.1,0,0,0,0.0849251
XM_015811252.1,0,0,0,0
XM_015811253.1,0.0216007,0,0,0.0084954
XM_015811254.1,0,0,0,0
XM_015811258.1,0,0,0.181509,0
XM_015811259.1,0,0,0,0
XM_015811260.1,0,0,0,0
XM_015811261.1,0.0297427,0,0.0111011,0
XM_015811262.2,0.0681129,0,0.0254256,0.0268561
XM_015811263.1,0,0,0,0
XM_015811264.1,0.0177796,0.904146,0.0464504,0.0699113
XM_015811266.1,0,0,0,0.0124556
XM_015811267.1,0.0333236,0,0.0124378,0
XM_015811268.2,0.137826,0.679945,13.4137,0.0949266
XM_015811269.1,0.0450921,0.467475,13.6314,0.00886042
XM_015811270.1,0.0356106,0,17.0694,56.8692
XM_015811271.2,0.0741531,1.29809,21.0049,0.351692
XM_015811272.2,0.150361,0,26.6039,0
XM_015811273.1,0,0,0,0.0141586
XM_015811274.1,0,1.1613,0.0147785,0
XM_015811275.1,0,0,31.173,0
XM_015811276.2,0,0,0.0056597,0.011924
XM_015811278.1,0,1.49271,24.4202,0
XM_015811279.1,0,0.321623,0,0
XM_015811281.1,0,0,0,0
XM_015811282.1,0,0,0,0
XM_015811283.1,2.89E-07,0.00143822,40.6775,2.44E-08
XM_015811284.1,0.190197,1.08509,0,0.0213788
XM_015811285.1,0,0,0,0
XM_015811286.1,0.087384,0,21.5627,88.7445
XM_015811287.1,0.0116004,0.119345,0.00865892,0.0182395
XM_015811289.1,0.0204643,0.207108,24.3495,0.0402399
XM_015811290.1,1.18228,0,4.14638,1.44621
XM_015811291.2,0,0,0,1.40132
XM_015811292.1,63.3193,0.111256,0.306278,0.0254657
XM_015811293.1,0.0295595,0,0.0110327,4.80342
XM_015811294.1,0,0,0,0
XM_015811295.1,4.68013,2.82532,61.9444,340.4
XM_015811296.1,0,0.339668,0,0
XM_015811297.1,0,0,0,0
XM_015811298.1,0,0,0,0
XM_015811299.1,0,0,0,0
XM_015811301.2,0,0,0,0
XM_015811303.1,0,0,0,0
XM_015811304.1,0,0,0,0
XM_015811305.1,0,0.527186,0.00982584,0.0103566
XM_015811306.1,0.0628759,0,0.0234703,0
XM_015811307.1,0.138181,0.800181,0.530464,201.532
XM_015811308.1,3947.99,58.6064,1915.15,2080.09
XM_015811309.1,0.0897151,0.226172,46.5684,0.0264644
XM_015811311.1,0,0,0.231525,0.037157
XM_015811312.1,0.153165,0.978394,0.43547,0
XM_015811313.1,0.166484,0,39.5921,63.4573
XM_015811314.1,0,0,0,0
XM_015811315.1,0,0,0,0
XM_015811316.1,0.0224158,0.129586,10.6288,0
XM_015811317.1,0,0,0,0
XM_015811318.1,0.0990141,0.265465,41.4473,0
XM_015811320.1,0,0,0,0
XM_015811321.1,0.0293186,0,0.0218857,0.0115356
XM_015811322.1,0.0597323,0.891374,12.4291,0.0117514
XM_015811323.1,0.17221,0.418344,11.4576,0.0508558
XM_015811324.1,0,0.319585,0.0120419,0.0253922
XM_015811325.1,0,0,0,0
XM_015811326.1,0,0.816379,1.34E-05,6.23E-06
XM_015811327.1,0.242157,0,88.1376,0.0955452
XM_015811328.1,0,0,0.0157265,0.0165972
XM_015811329.2,0,0,0.138124,0
XM_015811330.1,0,7.20E-06,175.666,0
XM_015811331.1,0.0017185,0.121947,0,0.000405162
XM_015811332.1,0,0,0,0
XM_015811333.1,0.191115,1.08178,0,0.0502725
XM_015811334.1,0,7.09504,0.747357,0
XM_015811335.1,0.766952,0,118.108,583.877
XM_015811336.1,0.166003,1.31328,54.636,207.746
XM_015811339.1,0,0,0,0
XM_015811340.1,0,0,0,0
XM_015811341.1,0,0,0,0
XM_015811342.1,0,0,0,0
XM_015811343.1,0,0,0,0.0395758
XM_015811344.1,0,0,0,0
XM_015811345.1,0,0,0,0
XM_015811346.1,0,0.347147,0.223556,0
XM_015811347.2,0.189955,0.594029,36.1151,3.31958
XM_015811348.1,0.135055,0,68.1382,0.017728
XM_015811350.1,0,0,0,0.0148895
XM_015811351.1,0.416563,0,0,0
XM_015811352.1,0,2.47319,56.8392,0.339455
XM_015811353.1,0.0884966,0.293666,70.4317,0.03482
XM_015811354.1,0,0,0,0
XM_015811355.1,0,0,0,0
XM_015811356.1,0,0,0,0
XM_015811357.1,0,0,0,0
XM_015811358.1,0,0,0,0
XM_015811359.1,0,0,0,0
