target_id,colors
XM_015832226.2,turquoise
XM_015832227.1,salmon
XM_015832228.1,blue
XM_015832229.1,blue
XM_015832230.1,turquoise
XM_015832231.1,turquoise
XM_015832232.1,salmon
XM_015832234.1,black
XM_015832235.1,salmon
XM_015832236.1,blue
XM_015832237.1,red
XM_015832238.1,blue
XM_015832240.1,turquoise
XM_015832241.1,turquoise
XM_015832243.1,salmon
XM_015832244.1,lightgreen
XM_015832246.1,blue
XM_015832247.1,green
XM_015832248.1,black
XM_015832251.1,purple
XM_015832252.1,blue
XM_015832253.1,salmon
XM_015832254.1,salmon
XM_015832255.1,turquoise
XM_015832257.1,red
XM_015832258.1,black
XM_015832259.1,salmon
XM_015832260.2,salmon
XM_015832261.1,purple
XM_015832262.1,salmon
XM_015832263.1,salmon
XM_015832264.1,salmon
XM_015832265.1,salmon
XM_015832266.1,salmon
XM_015832267.1,salmon
XM_015832268.2,turquoise
XM_015832269.1,salmon
XM_015832270.1,salmon
XM_015832273.1,salmon
XM_015832274.1,blue
XM_015832275.1,salmon
XM_015832276.1,darkred
XM_015832277.1,blue
XM_015832278.1,blue
XM_015832279.1,salmon
XM_015832280.1,blue
XM_015832281.1,turquoise
XM_015832282.1,blue
XM_015832283.1,greenyellow
XM_015832284.2,blue
XM_015832287.1,blue
XM_015832288.1,darkturquoise
XM_015832289.1,turquoise
XM_015832290.1,salmon
XM_015832291.1,salmon
XM_015832292.1,salmon
XM_015832294.1,green
XM_015832295.1,cyan
XM_015832296.2,turquoise
XM_015832297.2,salmon
XM_015832298.1,darkturquoise
XM_015832299.1,darkturquoise
XM_015832300.1,green
XM_015832301.1,blue
XM_015832302.1,turquoise
XM_015832303.1,green
XM_015832307.1,blue
XM_015832313.1,turquoise
XM_015832317.1,lightcyan
XM_015832323.1,greenyellow
XM_015832325.1,lightyellow
XM_015832326.1,lightgreen
XM_015832327.1,blue
XM_015832330.1,turquoise
XM_015832333.1,blue
XM_015832335.2,lightgreen
XM_015832337.1,lightcyan
XM_015832339.1,turquoise
XM_015832342.1,green
XM_015832343.1,red
XM_015832344.1,red
XM_015832348.1,greenyellow
XM_015832349.1,turquoise
XM_015832350.1,cyan
XM_015832357.1,greenyellow
XM_015832358.1,blue
XM_015832359.2,blue
XM_015832360.1,red
XM_015832361.1,cyan
XM_015832362.1,blue
XM_015832363.1,blue
XM_015832364.1,green
XM_015832365.1,blue
XM_015832366.1,lightyellow
XM_015832367.1,red
XM_015832368.2,purple
XM_015832369.1,turquoise
XM_015832370.1,blue
XM_015832371.1,darkgreen
XM_015832372.1,greenyellow
XM_015832375.1,blue
XM_015832376.1,blue
XM_015832378.1,cyan
XM_015832379.2,blue
XM_015832380.1,lightcyan
XM_015832385.1,blue
XM_015832389.1,purple
XM_015832390.1,greenyellow
XM_015832392.1,turquoise
XM_015832396.1,turquoise
XM_015832397.2,purple
XM_015832398.2,purple
XM_015832399.1,green
XM_015832401.1,green
XM_015832403.1,greenyellow
XM_015832409.1,greenyellow
XM_015832411.1,darkgreen
XM_015832412.1,darkred
XM_015832413.1,greenyellow
XM_015832417.2,blue
XM_015832420.1,blue
XM_015832421.1,turquoise
XM_015832426.2,turquoise
XM_015832428.2,darkred
XM_015832429.1,greenyellow
XM_015832430.1,turquoise
XM_015832433.1,greenyellow
XM_015832434.1,lightyellow
XM_015832435.1,lightgreen
XM_015832436.1,purple
XM_015832437.2,purple
XM_015832438.1,blue
XM_015832439.1,turquoise
XM_015832440.1,turquoise
XM_015832441.2,turquoise
XM_015832442.1,purple
XM_015832443.2,red
XM_015832444.1,lightgreen
XM_015832447.1,blue
XM_015832448.1,turquoise
XM_015832449.2,black
XM_015832450.1,turquoise
XM_015832451.1,lightgreen
XM_015832452.2,blue
XM_015832455.1,lightyellow
XM_015832456.1,turquoise
XM_015832457.1,purple
XM_015832458.1,blue
XM_015832459.2,cyan
XM_015832460.1,red
XM_015832461.2,blue
XM_015832463.1,lightgreen
XM_015832464.1,turquoise
XM_015832465.1,turquoise
XM_015832466.1,blue
XM_015832467.1,grey60
XM_015832468.1,blue
XM_015832469.1,turquoise
XM_015832470.2,blue
XM_015832471.1,blue
XM_015832472.1,blue
XM_015832473.1,blue
XM_015832474.1,darkred
XM_015832475.1,purple
XM_015832477.1,black
XM_015832481.1,black
XM_015832482.1,purple
XM_015832484.1,green
XM_015832487.1,darkred
XM_015832492.1,grey60
XM_015832498.1,darkred
XM_015832499.1,purple
XM_015832502.1,black
XM_015832503.1,lightgreen
XM_015832506.1,blue
XM_015832517.1,red
XM_015832519.2,turquoise
XM_015832520.2,red
XM_015832521.2,salmon
XM_015832522.2,salmon
XM_015832523.1,salmon
XM_015832524.1,cyan
XM_015832526.1,turquoise
XM_015832527.1,salmon
XM_015832530.1,salmon
XM_015832533.1,salmon
XM_015832535.1,salmon
XM_015832536.1,salmon
XM_015832537.1,turquoise
XM_015832541.1,turquoise
XM_015832542.2,salmon
XM_015832543.1,cyan
XM_015832544.1,darkred
XM_015832545.1,black
XM_015832546.1,salmon
XM_015832549.1,lightcyan
XM_015832551.2,black
XM_015832552.1,turquoise
XM_015832553.1,salmon
XM_015832556.1,salmon
XM_015832558.1,blue
XM_029282928.1,blue
XM_029282929.1,blue
XM_029282930.1,darkgreen
XM_029282931.1,blue
XM_029282938.1,purple
XM_029282939.1,black
XM_029282943.1,blue
XM_029282944.1,blue
XM_029282945.1,purple
XM_029282947.1,turquoise
XM_029282948.1,turquoise
XM_029282949.1,darkturquoise
XM_029282951.1,salmon
XM_029282952.1,salmon
XM_029282953.1,salmon
XM_029282954.1,salmon
XM_029282955.1,salmon
XM_029282958.1,salmon
XM_029282962.1,turquoise
XM_029282963.1,cyan
XM_029282964.1,blue
XM_029282965.1,blue
XM_029282966.1,turquoise
XM_029282967.1,greenyellow
XM_029282968.1,blue
XM_029282969.1,blue
XM_029282970.1,blue
XM_029282971.1,turquoise
XM_029282972.1,greenyellow
XM_029282973.1,blue
XM_029282974.1,blue
XM_029282976.1,red
XM_029282977.1,cyan
XM_029282978.1,blue
XM_029282979.1,turquoise
XM_029282982.1,blue
XM_029282984.1,turquoise
XM_029282986.1,turquoise
XM_029282997.1,turquoise
XM_029283003.1,cyan
XM_029283006.1,salmon
XM_029283007.1,blue
XM_029283008.1,darkturquoise
XM_029283009.1,salmon
XM_029283010.1,turquoise
XM_029283011.1,cyan
XM_029283015.1,darkred
XM_029283017.1,salmon
XM_029283020.1,grey60
XM_029283024.1,black
XM_029283026.1,blue
XM_029283030.1,salmon
XM_029283031.1,salmon
XM_029283032.1,turquoise
XM_029283033.1,turquoise
XM_029283034.1,blue
XM_029283035.1,turquoise
XM_029283036.1,lightgreen
XM_029283040.1,lightcyan
XM_029283041.1,blue
XM_029283044.1,turquoise
XM_029283049.1,blue
XM_029283050.1,lightcyan
XM_029283051.1,salmon
XM_029283052.1,blue
XM_029283053.1,green
XM_029283057.1,turquoise
XM_029283059.1,salmon
XM_029283060.1,salmon
XM_029283061.1,salmon
XM_029283063.1,darkred
XM_029283065.1,greenyellow
XM_029283066.1,darkred
XM_029283067.1,blue
XM_029283068.1,blue
XM_029283070.1,royalblue
XM_029283072.1,lightgreen
XM_029283073.1,purple
XM_029283074.1,turquoise
XM_029283075.1,turquoise
XM_029283077.1,salmon
XM_029283079.1,salmon
XM_029283080.1,black
XM_029283082.1,salmon
XM_029283083.1,salmon
XM_029283084.1,greenyellow
XM_029283086.1,darkred
XM_029283087.1,turquoise
XM_029283088.1,lightgreen
XM_029283089.1,lightgreen
XM_029283092.1,purple
XM_029283093.1,greenyellow
XM_029283094.1,green
XM_029283098.1,turquoise
XM_029283099.1,salmon
XM_029283100.1,turquoise
XM_029283103.1,greenyellow
XM_029283104.1,blue
XM_029283106.1,red
XM_029283109.1,turquoise
XM_029283112.1,turquoise
XM_029283113.1,salmon
XM_029283114.1,green
XM_029283115.1,turquoise
XM_029283116.1,cyan
XM_029283118.1,turquoise
XM_029283120.1,green
XM_029283121.1,green
XM_029283124.1,turquoise
XM_029283125.1,lightcyan
XM_029283127.1,blue
XM_029283128.1,turquoise
XM_029283131.1,darkturquoise
XM_029283133.1,turquoise
XM_029283136.1,turquoise
XM_029283138.1,blue
XM_029283142.1,green
XM_029283143.1,turquoise
XM_029283144.1,turquoise
XM_029283146.1,turquoise
XM_029283147.1,green
XM_029283148.1,turquoise
XM_029283149.1,blue
XM_029283151.1,turquoise
XM_029283152.1,turquoise
XM_029283159.1,lightyellow
XM_029283162.1,turquoise
XM_029283163.1,lightcyan
XM_029283164.1,greenyellow
XM_029283166.1,turquoise
XM_029283167.1,blue
XM_029283168.1,turquoise
XM_029283169.1,lightgreen
XM_029283170.1,turquoise
XM_029283171.1,blue
XM_029283172.1,turquoise
XM_029283173.1,greenyellow
XM_029283174.1,turquoise
XM_029283175.1,turquoise
XM_029283178.1,blue
XM_029283180.1,turquoise
XM_029283181.1,royalblue
XM_029283182.1,salmon
XM_029283183.1,turquoise
XM_029283185.1,salmon
XM_029283186.1,lightcyan
XM_029283187.1,turquoise
XM_029283193.1,black
XM_029283196.1,turquoise
XM_029283198.1,cyan
XM_029283199.1,turquoise
XM_029283200.1,blue
XM_029283204.1,blue
XM_029283206.1,red
XM_029283208.1,blue
XM_029283209.1,blue
XM_029283210.1,greenyellow
XM_029283211.1,blue
XM_029283212.1,lightgreen
XM_029283213.1,blue
XM_029283214.1,blue
XM_029283222.1,greenyellow
XM_029283223.1,greenyellow
XM_029283224.1,red
XM_029283225.1,black
XM_029283226.1,greenyellow
XM_029283228.1,greenyellow
XM_029283235.1,purple
XM_029283236.1,lightyellow
XM_029283239.1,blue
XM_029283246.1,greenyellow
XM_029283247.1,greenyellow
XM_029283248.1,blue
XM_029283250.1,turquoise
XM_029283253.1,blue
XM_029283254.1,blue
XM_029283255.1,blue
XM_029283256.1,blue
XM_029283258.1,lightcyan
XM_029283259.1,lightcyan
XM_029283260.1,green
XM_029283262.1,red
XM_029283263.1,turquoise
XM_029283266.1,turquoise
XM_029283268.1,turquoise
XM_029283271.1,darkgrey
XM_029283275.1,turquoise
XM_029283276.1,turquoise
XM_029283279.1,blue
XM_029283280.1,purple
XM_029283281.1,lightyellow
XM_029283282.1,turquoise
XM_029283283.1,green
XM_029283285.1,turquoise
XM_029283286.1,purple
XM_029283287.1,salmon
XM_029283288.1,darkred
XM_029283290.1,salmon
XM_029283291.1,darkred
XM_029283292.1,blue
XM_029283294.1,salmon
XM_029283295.1,salmon
XM_029283298.1,darkred
XM_029283300.1,black
XM_029283301.1,turquoise
XM_029283303.1,green
XM_029283305.1,blue
XM_029283306.1,purple
XM_029283308.1,salmon
XM_029283309.1,blue
XM_029283310.1,blue
XM_029283311.1,lightcyan
XM_029283314.1,blue
XM_029283315.1,blue
XM_029283316.1,black
XM_029283319.1,purple
XM_029283320.1,purple
XM_029283321.1,blue
XM_029283322.1,blue
XM_029283324.1,turquoise
XM_029283325.1,darkred
XM_029283331.1,blue
XM_029283334.1,turquoise
XM_029283335.1,turquoise
XM_029283338.1,greenyellow
XM_029283339.1,blue
XM_029283340.1,blue
XM_029283342.1,greenyellow
XM_029283343.1,cyan
XM_029283347.1,lightyellow
XM_029283348.1,cyan
XM_029283349.1,purple
XM_029283350.1,lightgreen
XM_029283351.1,black
XM_029283353.1,darkgreen
XM_029283355.1,lightgreen
XM_029283356.1,purple
XM_029283357.1,cyan
XM_029283359.1,turquoise
XM_029283360.1,black
XM_029283362.1,blue
XM_029283363.1,black
XM_029283365.1,turquoise
XM_029283366.1,turquoise
XM_029283367.1,lightgreen
XM_029283369.1,greenyellow
XM_029283372.1,turquoise
XM_029283373.1,red
XM_029283374.1,blue
XM_029283376.1,darkred
XM_029283377.1,turquoise
XM_029283378.1,blue
XM_029283379.1,turquoise
XM_029283380.1,turquoise
XM_029283382.1,blue
XM_029283383.1,turquoise
XM_029283386.1,greenyellow
XM_029283391.1,cyan
XM_029283392.1,turquoise
XM_029283394.1,blue
XM_029283395.1,grey60
XM_029283396.1,cyan
XM_029283397.1,lightgreen
XM_029283398.1,blue
XM_029283401.1,greenyellow
XM_029283402.1,red
XM_029283404.1,lightcyan
XM_029283406.1,green
XM_029283407.1,cyan
XM_029283409.1,blue
XM_029283410.1,red
XM_029283411.1,blue
XM_029283412.1,lightcyan
XM_029283413.1,red
XM_029283414.1,turquoise
XM_029283415.1,green
XM_029283416.1,greenyellow
XM_029283417.1,blue
XM_029283423.1,darkturquoise
XM_029283424.1,salmon
XM_029283426.1,green
XM_029283427.1,darkturquoise
XM_029283428.1,green
XM_029283430.1,darkturquoise
XM_029283431.1,turquoise
XM_029283433.1,blue
XM_029283434.1,blue
XM_029283435.1,green
XM_029283437.1,blue
XM_029283438.1,blue
XM_029283439.1,turquoise
XM_029283442.1,green
XM_029283443.1,turquoise
XM_029283444.1,turquoise
XM_029283446.1,blue
XM_029283449.1,blue
XM_029283452.1,turquoise
XM_029283453.1,red
XM_029283457.1,cyan
XM_029283458.1,lightgreen
XM_029283462.1,lightgreen
XM_029283463.1,purple
XM_029283465.1,blue
XM_029283470.1,lightyellow
XM_029283471.1,cyan
XM_029283472.1,turquoise
XM_029283473.1,green
XM_029283475.1,blue
XM_029283476.1,cyan
XM_029283478.1,darkred
XM_029283480.1,blue
XM_029283481.1,lightgreen
XM_029283486.1,blue
XM_029283487.1,green
XM_029283489.1,purple
XM_029283497.1,blue
XM_029283498.1,green
XM_029283499.1,turquoise
XM_029283500.1,turquoise
XM_029283503.1,turquoise
XM_029283508.1,turquoise
XM_029283510.1,purple
XM_029283511.1,black
XM_029283513.1,black
XM_029283514.1,turquoise
XM_029283515.1,greenyellow
XM_029283516.1,darkgreen
XM_029283517.1,greenyellow
XM_029283518.1,greenyellow
XM_029283520.1,green
XM_029283522.1,darkred
XM_029283523.1,darkred
XM_029283524.1,lightgreen
XM_029283528.1,turquoise
XM_029283529.1,blue
XM_029283530.1,turquoise
XM_029283533.1,red
XM_029283535.1,blue
XM_029283536.1,turquoise
XM_029283537.1,lightgreen
XM_029283538.1,turquoise
XM_029283539.1,blue
XM_029283540.1,blue
XM_029283541.1,cyan
XM_029283542.1,turquoise
XM_029283543.1,turquoise
XM_029283544.1,black
XM_029283545.1,cyan
XM_029283546.1,black
XM_029283547.1,purple
XM_029283550.1,blue
XM_029283553.1,blue
XM_029283554.1,cyan
XM_029283557.1,blue
XM_029283561.1,lightyellow
XM_029283562.1,turquoise
XM_029283565.1,lightgreen
XM_029283575.1,turquoise
XM_029283588.1,greenyellow
XM_029283589.1,turquoise
XM_029283590.1,black
XM_029283591.1,blue
XM_029283592.1,blue
XM_029283593.1,blue
XM_029283594.1,turquoise
XM_029283595.1,blue
XM_029283599.1,red
XM_029283600.1,turquoise
XM_029283601.1,blue
XM_029283602.1,blue
XM_029283604.1,red
XM_029283605.1,turquoise
XM_029283606.1,blue
XM_029283616.1,green
XM_029283617.1,turquoise
XM_029283623.1,greenyellow
XM_029283625.1,lightcyan
XM_029283626.1,turquoise
XM_029283627.1,turquoise
XM_029283628.1,turquoise
XM_029283629.1,green
XM_029283632.1,blue
XM_029283633.1,purple
XM_029283635.1,turquoise
XM_029283636.1,red
XM_029283637.1,black
XM_029283640.1,blue
XM_029283650.1,greenyellow
XM_029283652.1,green
XM_029283653.1,cyan
XM_029283654.1,blue
XM_029283655.1,black
XM_029283659.1,lightgreen
XM_029283660.1,grey60
XM_029283661.1,turquoise
XM_029283666.1,blue
XM_029283683.1,blue
XM_029283684.1,darkred
XM_029283685.1,greenyellow
XM_029283686.1,turquoise
XM_029283688.1,turquoise
XM_029283689.1,blue
XM_029283690.1,red
XM_029283691.1,blue
XM_029283692.1,royalblue
XM_029283693.1,darkred
XM_029283697.1,blue
XM_029283700.1,turquoise
XM_029283701.1,turquoise
XM_029283703.1,red
XM_029283705.1,red
XM_029283707.1,blue
XM_029283708.1,blue
XM_029283717.1,blue
XM_029283718.1,blue
XM_029283719.1,turquoise
XM_029283721.1,lightyellow
XM_029283726.1,turquoise
XM_029283727.1,blue
XM_029283728.1,darkred
XM_029283729.1,blue
XM_029283731.1,darkred
XM_029283732.1,turquoise
XM_029283733.1,black
XM_029283734.1,blue
XM_029283735.1,blue
XM_029283738.1,green
XM_029283739.1,green
XM_029283741.1,blue
XM_029283742.1,turquoise
XM_029283743.1,greenyellow
XM_029283744.1,lightgreen
XM_029283747.1,lightgreen
XM_029283748.1,blue
XM_029283749.1,darkred
XM_029283753.1,darkred
XM_029283754.1,lightcyan
XM_029283755.1,blue
XM_029283756.1,lightgreen
XM_029283757.1,green
XM_029283758.1,blue
XM_029283759.1,black
XM_029283760.1,red
XM_029283761.1,red
XM_029283762.1,turquoise
XM_029283763.1,turquoise
XM_029283765.1,cyan
XM_029283766.1,blue
XM_029283767.1,turquoise
XM_029283768.1,cyan
XM_029283769.1,lightcyan
XM_029283771.1,black
XM_029283772.1,blue
XM_029283773.1,green
XM_029283777.1,blue
XM_029283778.1,greenyellow
XM_029283779.1,lightcyan
XM_029283782.1,turquoise
XM_029283784.1,green
XM_029283785.1,blue
XM_029283787.1,red
XM_029283788.1,turquoise
XM_029283790.1,green
XM_029283791.1,blue
XM_029283792.1,blue
XM_029283793.1,blue
XM_029283794.1,blue
XM_029283795.1,blue
XM_029283797.1,black
XM_029283799.1,turquoise
XM_029283803.1,lightgreen
XM_029283807.1,blue
XM_029283808.1,blue
XM_029283809.1,turquoise
XM_029283810.1,blue
XM_029283811.1,salmon
XM_029283820.1,darkred
XM_029283825.1,greenyellow
XM_029283855.1,blue
XM_029283856.1,cyan
XM_029283858.1,darkred
XM_029283859.1,cyan
XM_029283861.1,turquoise
XM_029283862.1,blue
XM_029283863.1,turquoise
XM_029283864.1,salmon
XM_029283865.1,blue
XM_029283866.1,grey60
XM_029283868.1,blue
XM_029283872.1,black
XM_029283873.1,darkgrey
XM_029283879.1,green
XM_029283881.1,darkred
XM_029283883.1,blue
XM_029283884.1,lightgreen
XM_029283885.1,turquoise
XM_029283886.1,black
XM_029283887.1,blue
XM_029283888.1,turquoise
XM_029283889.1,darkgreen
XM_029283892.1,blue
XM_029283894.1,blue
XM_029283898.1,royalblue
XM_029283899.1,green
XM_029283900.1,green
XM_029283902.1,lightgreen
XM_029283903.1,lightcyan
XM_029283905.1,red
XM_029283906.1,turquoise
XM_029283907.1,blue
XM_029283908.1,turquoise
XM_029283909.1,blue
XM_029283910.1,darkred
XM_029283911.1,blue
XM_029283912.1,purple
XM_029283913.1,turquoise
XM_029283916.1,blue
XM_029283917.1,green
XM_029283919.1,turquoise
XM_029283920.1,blue
XM_029283921.1,blue
XM_029283922.1,red
XM_029283923.1,grey60
XM_029283924.1,turquoise
XM_029283926.1,blue
XM_029283927.1,turquoise
XM_029283929.1,cyan
XM_029283930.1,greenyellow
XM_029283931.1,royalblue
XM_029283932.1,black
XM_029283933.1,green
XM_029283934.1,blue
XM_029283936.1,red
XM_029283937.1,blue
XM_029283938.1,black
XM_029283940.1,greenyellow
XM_029283941.1,lightgreen
XM_029283942.1,turquoise
XM_029283944.1,turquoise
XM_029283945.1,red
XM_029283949.1,greenyellow
XM_029283950.1,red
XM_029283951.1,green
XM_029283952.1,purple
XM_029283957.1,blue
XM_029283964.1,blue
XM_029283976.1,cyan
XM_029283978.1,greenyellow
XM_029283979.1,lightgreen
XM_029283980.1,blue
XM_029283985.1,green
XM_029283987.1,turquoise
XM_029283988.1,turquoise
XM_029283989.1,lightcyan
XM_029283994.1,turquoise
XM_029283998.1,turquoise
XM_029283999.1,blue
XM_029284000.1,red
XM_029284001.1,blue
XM_029284002.1,blue
XM_029284003.1,red
XM_029284004.1,turquoise
XM_029284006.1,turquoise
XM_029284008.1,blue
XM_029284009.1,green
XM_029284010.1,grey60
XM_029284011.1,green
XM_029284013.1,red
XM_029284014.1,greenyellow
XM_029284015.1,salmon
XM_029284018.1,darkred
XM_029284020.1,lightgreen
XM_029284021.1,blue
XM_029284023.1,lightgreen
XM_029284024.1,green
XM_029284025.1,greenyellow
XM_029284027.1,green
XM_029284028.1,lightcyan
XM_029284030.1,turquoise
XM_029284031.1,blue
XM_029284032.1,lightgreen
XM_029284034.1,blue
XM_029284036.1,lightgreen
XM_029284038.1,blue
XM_029284039.1,green
XM_029284040.1,greenyellow
XM_029284041.1,turquoise
XM_029284042.1,turquoise
XM_029284044.1,purple
XM_029284045.1,turquoise
XM_029284047.1,greenyellow
XM_029284048.1,darkred
XM_029284054.1,blue
XM_029284055.1,cyan
XM_029284056.1,turquoise
XM_029284057.1,blue
XM_029284058.1,green
XM_029284059.1,blue
XM_029284061.1,blue
XM_029284062.1,lightgreen
XM_029284063.1,cyan
XM_029284064.1,turquoise
XM_029284065.1,blue
XM_029284067.1,blue
XM_029284068.1,black
XM_029284069.1,turquoise
XM_029284070.1,blue
XM_029284078.1,lightgreen
XM_029284080.1,blue
XM_029284081.1,turquoise
XM_029284088.1,turquoise
XM_029284091.1,greenyellow
XM_029284092.1,turquoise
XM_029284093.1,turquoise
XM_029284094.1,turquoise
XM_029284095.1,turquoise
XM_029284096.1,lightgreen
XM_029284097.1,blue
XM_029284101.1,green
XM_029284102.1,darkred
XM_029284105.1,blue
XM_029284110.1,lightgreen
XM_029284111.1,turquoise
XM_029284113.1,blue
XM_029284115.1,blue
XM_029284117.1,blue
XM_029284119.1,turquoise
XM_029284120.1,green
XM_029284121.1,turquoise
XM_029284125.1,cyan
XM_029284126.1,cyan
XM_029284128.1,blue
XM_029284130.1,blue
XM_029284135.1,darkred
XM_029284137.1,lightcyan
XM_029284138.1,blue
XM_029284139.1,blue
XM_029284141.1,red
XM_029284142.1,blue
XM_029284143.1,green
XM_029284144.1,cyan
XM_029284145.1,red
XM_029284146.1,turquoise
XM_029284147.1,blue
XM_029284149.1,green
XM_029284150.1,blue
XM_029284151.1,turquoise
XM_029284153.1,blue
XM_029284155.1,lightgreen
XM_029284157.1,blue
XM_029284161.1,blue
XM_029284162.1,turquoise
XM_029284172.1,darkred
XM_029284173.1,black
XM_029284174.1,turquoise
XM_029284175.1,purple
XM_029284176.1,turquoise
XM_029284179.1,salmon
XM_029284182.1,turquoise
XM_029284183.1,blue
XM_029284184.1,lightcyan
XM_029284185.1,darkred
XM_029284186.1,cyan
XM_029284188.1,blue
XM_029284189.1,cyan
XM_029284194.1,black
XM_029284196.1,blue
XM_029284198.1,turquoise
XM_029284200.1,turquoise
XM_029284201.1,blue
XM_029284209.1,turquoise
XM_029284211.1,turquoise
XM_029284212.1,red
XM_029284214.1,turquoise
XM_029284227.1,red
XM_029284229.1,green
XM_029284230.1,green
XM_029284231.1,turquoise
XM_029284233.1,red
XM_029284234.1,cyan
XM_029284235.1,red
XM_029284236.1,cyan
XM_029284241.1,blue
XM_029284242.1,blue
XM_029284245.1,green
XM_029284250.1,turquoise
XM_029284251.1,black
XM_029284252.1,blue
XM_029284254.1,lightcyan
XM_029284257.1,red
XM_029284261.1,lightgreen
XM_029284262.1,blue
XM_029284263.1,blue
XM_029284264.1,purple
XM_029284266.1,black
XM_029284267.1,turquoise
XM_029284268.1,salmon
XM_029284270.1,red
XM_029284273.1,turquoise
XM_029284274.1,black
XM_029284275.1,blue
XM_029284277.1,darkred
XM_029284279.1,darkred
XM_029284280.1,blue
XM_029284281.1,cyan
XM_029284283.1,blue
XM_029284284.1,blue
XM_029284285.1,blue
XM_029284286.1,blue
XM_029284287.1,red
