"","target_id","logFC","unshrunk.logFC","logCPM","PValue"
"2242","XM_015822906.1",2.14036961560431,2.14043269713018,8.09296243236891,2.52250173423128e-07
"2243","XM_015809989.1",2.13762183462578,2.13997510317837,2.91754319903443,0.000346918653101736
"2244","XM_015814765.1",2.1364188544586,2.13732289446641,4.24728667884593,3.58894473391311e-05
"2245","XM_015816847.1",2.13608401739362,2.13615803093692,7.85504513180356,7.88656613000678e-07
"2246","XM_015811859.1",2.12959169398027,2.13005967206298,5.19797236345357,0.00132348764709262
"2247","XM_015824639.1",2.12922950524672,2.13252991480373,2.43376937471629,0.000388385333699153
"2248","XM_015832522.2",2.12888982424081,2.12909264013439,6.37730468368555,0.0281366003129473
"2249","XM_015811957.1",2.12857280008769,2.12983194542779,3.74796699870683,6.19595405491008e-05
"2250","XM_015821025.2",2.12852942790082,2.13039397025087,3.2100148615575,0.000950719121364066
"2251","XM_015823196.1",2.12736988894821,2.12744673490104,7.79685479646698,9.11695484382764e-07
"2252","XM_015811217.1",2.12629225759877,2.12632558564035,9.0053998293978,8.84017021473792e-05
"2253","XM_015816644.1",2.12572169149214,2.12758648058866,3.21506570956181,0.000142502366512134
"2254","XM_015814193.1",2.12553837818751,2.12560696086122,7.96529742730447,0.000213401249374814
"2255","XM_015819583.1",2.12208308006443,2.12231750746672,6.19506386314796,3.82294775158069e-05
"2256","XM_015832057.1",2.12032001014497,2.12040031560718,7.72607790644998,5.82865444373348e-05
"2257","XM_015823732.1",2.11879937777472,2.12037379125433,3.44382946736842,2.48099067925713e-05
"2258","XM_015810205.1",2.11754214983229,2.12041057771418,2.62809725594226,0.00044568510008565
"2259","XM_015824957.1",2.11476419936832,2.11662327526677,3.01930748526973,0.0249829656353285
"2260","XM_015825079.1",2.11195253972161,2.11210233841042,6.8304138241483,3.56257793155724e-06
"2261","XM_015811844.1",2.11136191501802,2.11248969271831,3.93987064685746,0.00108518139417196
"2262","XM_015821370.1",2.11117501119404,2.11186433078586,4.64039633134779,2.24365303477201e-05
"2263","XM_015818490.1",2.11076916142545,2.11233045903945,3.43004254923388,7.47409659784802e-05
"2264","XM_015814295.1",2.10980087152636,2.11104099415164,3.77485029236471,0.000386428690858741
"2265","XM_015824436.1",2.10834127827092,2.11091574826578,2.77509056445059,0.000153332548380756
"2266","XM_015831687.1",2.10563729723271,2.10597917843126,5.64417418225291,0.0002801070504548
"2267","XM_015814477.2",2.10132119089138,2.10583681143235,1.96700542890858,0.0324003316555295
"2268","XM_015813033.1",2.10007146530784,2.10227891347987,2.74386455957378,0.0485642438908407
"2269","XM_015828381.1",2.09827558550687,2.09924626854047,4.08221500386612,1.66708581858284e-05
"2270","XM_029286672.1",2.09810610545125,2.09869705368241,4.77220456458979,0.000400117085860129
