target_id,Pm_1_f,Pm_2_f,Pm_3_m,Pm_4_f
XM_015828413.1,0,0,0,0
XM_015828415.1,0,0,0,0
XM_015828416.1,2,3,2094,5653
XM_015828417.1,0,0,0,42
XM_015828420.1,0,0,1,0
XM_015828421.1,0,0,4654.1,2514.74
XM_015828422.1,22,5,4156,7828
XM_015828423.1,0,0,0,0
XM_015828427.1,0,0,0,1
XM_015828428.1,0,0,21,0
XM_015828429.1,0,0,0,0
XM_015828430.1,1,4,3087,7587
XM_015828431.1,1,0,0,0
XM_015828433.1,0,1,1709,2
XM_015828435.1,0,0,0,0
XM_015828437.1,0,0,539.973,0
XM_015828438.1,2,1,2,13031
XM_015828442.2,0,0,0,0
XM_015828443.1,0,1,1,0
XM_015828444.1,0,1,0,0
XM_015828445.1,0,0,0,0
XM_015828446.1,0,0,0,0
XM_015828448.1,0,0,0,0
XM_015828449.1,0,0,0,0
XM_015828450.1,0.999998,0,2576,3
XM_015828452.2,4,2,4112.57,2036.58
XM_015828456.1,0,0,0,0
XM_015828457.1,0,0,0,0
XM_015828458.1,1.52E-06,0,0,3.32E-06
XM_015828462.1,0,0,0,0
XM_015828463.1,0,0,0,0
XM_015828464.1,0,1,0,2
XM_015828465.1,0,0,0,0
XM_015828466.1,2,0,954,0
XM_015828467.1,0,0,0,0
XM_015828468.1,0,0,0,0
XM_015828469.1,0,0,0,60
XM_015828470.1,0,2.57118,471.364,1804.36
XM_015828471.1,1,0,380,0
XM_015828472.1,9,4,2370,11246
XM_015828473.1,0,0,0,0
XM_015828474.1,0,0,0,0
XM_015828475.1,0,0,0,0
XM_015828476.2,2,1,3,3
XM_015828477.1,0,0,0,1
XM_015828478.1,0,0,0,0
XM_015828479.1,3,0,3,0
XM_015828480.1,0,0,0,0
XM_015828481.1,0,0,1,0
XM_015828482.1,0,0,0,0
XM_015828485.2,0,0,0,0
XM_015828486.1,0,0,0,0
XM_015828488.1,0,0,0,0
XM_015828489.1,0,1,0,0
XM_015828490.1,0,0,0,0
XM_015828491.1,1,2,5,1
XM_015828492.1,0,0,0,0
XM_015828494.1,3,0,396,915.711
XM_015828495.1,1,0,3,3.19844
XM_015828496.1,0,0,0,279.292
XM_015828497.1,0,0,1,0
XM_015828498.1,0,1,0,1
XM_015828499.1,15,4,5709,528
XM_015828500.1,0,0,0,0
XM_015828501.1,2,0,5087,2
XM_015828503.1,1,0,1,1
XM_015828504.1,0,0,0,0
XM_015828505.1,0,0,0,0
XM_015828506.1,0,0,0,0
XM_015828507.1,0,0,0,1
XM_015828508.2,0,0,1,1
XM_015828509.1,0,0,0,467
XM_015828510.1,0,0,0,0
XM_015828511.1,0,0,0,1
XM_015828512.1,0,0,0,0
XM_015828513.1,0,0,869.069,0
XM_015828514.1,0,0,0,0
XM_015828515.1,0,0,0,0
XM_015828516.1,0,0,0,0
XM_015828517.1,0,0,0,0
XM_015828519.1,1,0,350,4
XM_015828520.1,0,0,0,0
XM_015828521.1,0,0,0,0
XM_015828522.1,1,0,0,0
XM_015828523.1,0,0,0,0
XM_015828524.2,503,11,11340,32348
XM_015828525.1,1,0,509,1
XM_015828526.1,0,0,1.21571,0.0125683
XM_015828527.1,2,2,9,4
XM_015828528.1,0,0,0,0
XM_015828530.1,0,0,0,0
XM_015828531.1,0,0,0,0
XM_015828532.1,1,1,0,0
XM_015828537.1,0,0,0,0
XM_015828538.2,1,3,3,8
XM_015828539.2,3,3,0,1
XM_015828540.1,0,0,0,0
XM_015828541.1,1,1,0,0
XM_015828546.1,0,0,0,0
XM_015828547.1,1,0,0,0
XM_015828548.2,0,0,0,0
XM_015828549.1,228,6,14763,5508
XM_015828550.2,0,0,0,0
XM_015828551.2,1,0,1,1
XM_015828552.1,0,0,0,0
XM_015828555.2,0,0,121,116
XM_015828556.1,323,1,2611,2
XM_015828557.1,1,0,1,1367
XM_015828558.1,0,0,0,0
XM_015828561.2,2,2,842,5
XM_015828562.1,0,0,0,0
XM_015828563.1,1,2,1022,1
XM_015828564.1,0,0,0,0
XM_015828565.1,0,0,1766,1
XM_015828566.1,1,0,35,1
XM_015828567.1,0,0,2,0
XM_015828568.1,0,0,0,2.3155
XM_015828569.1,11043,3,977,3.6845
XM_015828572.2,1,1,0,1.80156
XM_015828574.1,0,0,0,0
XM_015828576.1,0,0,0,0
XM_015828577.1,0,0,0,0
XM_015828578.1,1,1,5,2
XM_015828579.1,0,0,0,0
XM_015828580.1,0,0,0,0
XM_015828581.1,14,14,8079,14
XM_015828582.1,3,2,8,89
XM_015828583.1,0,0,0,0
XM_015828584.1,0,0,0,0
XM_015828585.2,0,0,0,1
XM_015828586.2,0,0,3014,2
XM_015828592.2,1934,0,287.212,0
XM_015828594.1,1,0,106,1
XM_015828595.2,0,0,0,2
XM_015828596.1,0,0,0,0
XM_015828598.1,0,0,0,0
XM_015828599.1,0,0,0,2
XM_015828600.1,4,1,4,5
XM_015828605.2,0,0,0,0
XM_015828606.2,0,0,0,0
XM_015828607.1,0,0,0,1
XM_015828608.2,0,0,0,0
XM_015828611.1,0,0,0,0
XM_015828612.2,0,0,0,0
XM_015828613.2,0,0,0,0
XM_015828614.2,0,0,0,0
XM_015828617.1,0,0,0,0
XM_015828618.1,0,0,0,0
XM_015828619.1,0,0,0,0
XM_015828620.1,0,0,0,0
XM_015828621.1,0,0,0,0
XM_015828622.1,0,0,0,0
XM_015828623.1,0,0,1,0
XM_015828624.1,0,0,0,0
XM_015828625.2,0,0,0,0
XM_015828626.1,0,0,0,0
XM_015828627.1,0,0,0,0
XM_015828628.2,0,0,0,0
XM_015828630.1,1,0,5.84239,0
XM_015828631.1,0,0,13.0175,0
XM_015828632.1,0,0,235.113,1356.41
XM_015828633.1,0,0,0,0
XM_015828634.1,0,0,0,0
XM_015828635.1,1,3,0,3831.95
XM_015828636.1,0,0,0,0
XM_015828637.1,0,0,0,0
XM_015828642.1,0,0,92,0
XM_015828643.1,0,0,0,0
XM_015828644.1,0,0,0,0
XM_015828645.1,0,0,0,0
XM_015828647.1,0,0,0,0
XM_015828648.1,0,0,0,0
XM_015828649.1,0,0,0,2
XM_015828650.1,8,3,51631.6,9560
XM_015828651.1,0,0,4242.44,763
XM_015828653.1,1,0,26,1
XM_015828654.1,0,4,1827,1
XM_015828655.1,0,0,1709,0
XM_015828656.1,0,0,0,1.00256
XM_015828658.1,0,0,5,1043
XM_015828659.1,0,0,0,0
XM_015828662.1,0,0,0,0
XM_015828663.1,0,0,0,0
XM_015828664.1,0,0,0,0
XM_015828666.1,1,0,0,0
XM_015828669.1,0,0,0,0
XM_015828670.1,0,0,1,0
XM_015828671.1,0,0,0,0
XM_015828672.1,27,1,5,2
XM_015828674.1,0,0,0,0
XM_015828675.1,0,0,0,0
XM_015828676.1,0,0,0,1
XM_015828679.2,0,0,0,0
XM_015828680.2,0,0,0,0
XM_015828681.1,0,0,0,0
XM_015828682.1,0,0,1572,3
XM_015828683.1,0,0,2378,1
XM_015828687.1,0,0,0,1
XM_015828688.1,0,2,3,2
XM_015828689.1,0,0,0,0
XM_015828691.1,0,1,0,0
XM_015828692.1,0,0,0,0
XM_015828693.1,0,0,1,0
XM_015828694.1,0,0,0,1
XM_015828695.1,1,1,2173,3
XM_015828696.1,0,0,0,0
XM_015828697.2,0,0,0,0
XM_015828698.1,0,0,26,1
XM_015828699.1,0,0,0,0
XM_015828700.1,10522.6,28,32459.6,15607.2
XM_015828701.1,0,0,173,1
XM_015828702.2,0,0,0,0
XM_015828703.1,0,0,0,0
XM_015828704.2,0,0,0,0
XM_015828705.1,0,0,0,0
XM_015828706.1,0,0,401.491,0
XM_015828707.1,0,0,2510.2,0
XM_015828708.1,1,0,9.30559,2
XM_015828709.1,0,0,0,0
XM_015828711.1,288,0,983.562,1.49521
XM_015828712.1,2,1,5466,2
XM_015828714.1,6.70715,9,12393,31339
XM_015828715.1,3.29285,0,0,0
XM_015828716.1,3,8,4074,7221
XM_015828717.1,0,0,1,0
XM_015828718.1,1,1,404,0
XM_015828719.1,0,0,0,0
XM_015828721.1,5,3,6,16190
XM_015828722.1,0,0,0,0
XM_015828725.1,2,0,367.345,3
XM_015828726.1,0,0,0,0
XM_015828727.1,0,0,0,0
XM_015828729.1,0,0,0,0
XM_015828730.1,0,0,0,88
XM_015828731.1,8,4,3,8917
XM_015828736.1,0,0,0,0
XM_015828737.1,0,0,0,0
XM_015828738.1,0,1,0,0
XM_015828740.2,11069.6,12,27061.9,19012.4
XM_015828741.1,13296.7,13,20751.8,4592.13
XM_015828744.1,0,0,2,0
XM_015828746.2,1,0,0,1
XM_015828747.1,1,1,944,0
XM_015828748.1,2,1,4,1664
XM_015828749.1,0,0,0,0
XM_015828750.2,0,0,1,0
XM_015828751.1,0,0,0,0
XM_015828752.1,1,0,0,0
XM_015828754.1,0,1,0,0
XM_015828757.1,0,0,0,0
XM_015828758.2,3,1,315.897,0
XM_015828759.1,0,1,16,0
XM_015828760.2,0,1,576.103,1
XM_015828761.1,3,5,1683,3
XM_015828763.1,0,1,0,0
XM_015828764.1,27,0,30,0
XM_015828765.1,0,0,0,0
XM_015828767.1,0,0,1,0
XM_015828768.1,1,0,816,0
XM_015828773.1,0,0,0,0
XM_015828775.2,0,0,0,0
XM_015828776.1,0,0,0,0
XM_015828777.2,0,0.0874989,71.7584,0
XM_015828778.2,0,0,0,1
XM_015828779.1,9,4,14,6463
XM_015828780.1,0,0,0,0
XM_015828781.1,0,0,0,0
XM_015828782.1,0,0,0,0
XM_015828783.1,1,3,13179,1397
XM_015828785.1,1,0,3,0
XM_015828788.1,0,0,0,0
XM_015828789.1,0,0,0,0
XM_015828790.1,6,2,1279,3
XM_015828791.1,2,0,819.217,6497.8
XM_015828794.1,0,0,0,0
XM_015828795.1,0,0,0,0
XM_015828797.1,0,0,0,0
XM_015828798.1,7,7,36,11217
XM_015828800.1,17495,18,5524,8723
XM_015828801.1,1,0,296.318,3.07406
XM_015828804.1,0,0,0,0
XM_015828805.1,0,0,0,0
XM_015828806.1,0,1,0,1
XM_015828807.1,0.5,0,0,0
XM_015828808.2,0,0,0,0
XM_015828810.1,0,0,0,0
XM_015828811.1,0,0,0,0
XM_015828813.1,0,0,0,0
XM_015828814.1,0,0,0,0
XM_015828815.1,4.05631,5.01416,872.167,3.22592
XM_015828816.2,2,1.26427,89,293
XM_015828817.1,1,0,1298.48,1
XM_015828818.1,1,0,1.0398,0
XM_015828819.1,2,1,1,1297
XM_015828820.1,3.36825,7,2.37167,2
XM_015828821.1,1.84212,0,193.522,0
XM_015828822.1,1.15788,0,3671.48,2
XM_015828823.1,0,0,0,0
XM_015828824.1,0,0,0,0
XM_015828826.1,0,0,1,0
XM_015828827.2,5146,6,6572,571
XM_015828828.1,0,0,0,0
XM_015828830.1,0,0,0,0
XM_015828832.1,0,0,0,0
XM_015828833.1,5,4,2654,14328
XM_015828834.1,162.144,0,41.1513,0
XM_015828835.2,0,0,0,0
XM_015828836.1,0,0,0,1
XM_015828837.1,1,0,0,0
XM_015828838.1,0,0,0,0
XM_015828839.1,0,0,0,0
XM_015828840.1,0,0,0,0
XM_015828842.1,0,0,0,0
XM_015828843.1,0,0,0,0
XM_015828844.1,0,0,0,0
XM_015828845.1,0,0,0,2
XM_015828846.1,0,0,1,0
XM_015828847.2,0,0,0,0
XM_015828848.1,0,0,0,0
XM_015828849.1,1.24557,0,2.2021,0
XM_015828850.1,0,0,0,0
XM_015828851.2,2,0,0,1
XM_015828852.1,0,0,1642.57,0
XM_015828853.1,0,2.07E-08,0,0
XM_015828854.1,5.98E-05,0.0113783,5.40188,0.276201
XM_015828855.1,1.99994,1.2354,0,11876.5
XM_015828856.1,0,0,236.425,0
XM_015828857.1,0,0,0,0
XM_015828858.1,0,0,2,0
XM_015828859.1,0,0,0,0
XM_015828860.1,2639,35,904,47269
XM_015828861.1,0,0,0,0
XM_015828863.1,0,1,0,2.0695
XM_015828865.1,0,0,0,0
XM_015828866.1,0,2,488,3
XM_015828867.1,6.36E-07,0.00130072,0.000983775,6.18E-07
XM_015828868.1,0,0,0,0
XM_015828869.1,0,0,0,0
XM_015828870.2,0,1,0,0
XM_015828871.2,1,1,8,5
XM_015828874.1,4,2,2970,16187
XM_015828875.1,0,0,0,0
XM_015828876.2,1,3.9125,890.242,1
XM_015828877.1,0,0,0,0
XM_015828878.1,0,0,0,0
XM_015828880.1,0,0,0,0
XM_015828881.1,1,0,173,2
XM_015828882.1,2,0,288.744,128.441
XM_015828886.1,0,0,0,0
XM_015828888.2,0,0,0,0
XM_015828889.1,1,0,0,0
XM_015828890.1,0,1,0,0
XM_015828893.1,2,2,4581,4
XM_015828894.1,0,2,2,2
XM_015828895.1,0,0,0,0
XM_015828896.1,0,0,0,0
XM_015828897.2,1,2,1155.15,977.465
XM_015828898.1,0,6.80E-08,0,0
XM_015828899.1,0,0,1,0
XM_015828900.2,0,0,0,0
XM_015828901.1,0,1,47.1589,8.93457
XM_015828902.2,495.323,0,137.868,2378.84
XM_015828903.1,0,1.21E-05,2.09291,13.9467
XM_015828904.1,0,0,0,7.59806
XM_015828905.1,0,0,0,0
XM_015828906.1,0,0,0,0
XM_015828909.2,8.55076,0,996.012,5195.84
XM_015828910.1,5.44924,8,12597,30343.2
XM_015828911.1,0,0,0,0
XM_015828912.1,0,0,19.1596,0
XM_015828913.2,2,0,2,1
XM_015828915.1,0,0,0,0
XM_015828916.1,0,0,0,0
XM_015828917.1,0,0,0,0
XM_015828918.1,0,0,0,0
XM_015828919.1,11125,0,3077.84,0
XM_015828921.1,0,0,0,0
XM_015828922.1,0,0,0,0
XM_015828923.1,0,0,0,0
XM_015828924.1,0,0,0,0
XM_015828925.2,0,0,0,0
XM_015828926.1,0,0,0,0
XM_015828927.1,1,0,49,6
XM_015828928.1,0,2,0,4.40194
XM_015828929.1,0,0,1,1
XM_015828931.1,0,0,0,0
XM_015828933.1,1,0,0,0
XM_015828934.1,1,3,8137.74,7
XM_015828935.1,0,0,0,0
XM_015828937.1,0,0,0,0
XM_015828938.1,0,0,0,0
XM_015828939.1,1,0,0,0
XM_015828940.1,2,2,71,4
XM_015828941.1,0,0,0,0
XM_015828942.1,1,0,0,3.5153
XM_015828943.1,2.17E-07,0,5,3.4847
XM_015828944.1,0,0,0,0
XM_015828945.1,0,0,0,0
XM_015828947.1,2,2,0,0
XM_015828948.1,0,0,2098,0
XM_015828949.1,482,0,4.47075,4.06593
XM_015828951.1,809,7,2617,9
XM_015828953.1,0,0,0,0
XM_015828954.1,0,0,8019,14774
XM_015828955.1,1,0,45.2622,358.721
XM_015828956.1,0,0,0,0
XM_015828957.2,0,0,126.657,451.408
XM_015828958.1,366,0,3486.68,7751.95
XM_015828959.2,0,0,0,0
XM_015828960.1,516.569,1,121.008,0
XM_015828961.1,100.431,1,56.9918,0
XM_015828964.1,0,1,1,1
XM_015828965.1,0,0,0,0
XM_015828966.1,0,0,682.361,0
XM_015828967.1,0,0,0,0
XM_015828968.1,0,0,0,0
XM_015828971.1,1.01695,1.1867,173.063,0
XM_015828972.2,0,0,5,195
XM_015828974.1,0,0,769.843,2
XM_015828975.1,0,1,0,0
XM_015828977.1,0,0,1,0
XM_015828978.1,0,0,0,0
XM_015828980.1,0,0,0,0
XM_015828981.1,0,0,0,0
XM_015828983.1,7.87867,5,5196,1850
XM_015828984.1,0,0,460,1
XM_015828985.1,0,0,0,0
XM_015828987.1,0,0,0,0
XM_015828989.1,44,2,2001,2
XM_015828990.1,1.39488,2,1859.89,3
XM_015828991.1,0,0,0,0
XM_015828992.1,0,0,0,0
XM_015828993.2,0,0,0,0
XM_015828995.1,0,0,0,0
XM_015828996.1,0,0,0,0
XM_015828997.1,398,0,0,0
XM_015828998.1,0,0,0,0
XM_015828999.2,1,2,0,0
XM_015829001.1,0,0,0,0
XM_015829002.1,0,0,0,0
XM_015829003.1,0,0,0,0
XM_015829004.1,0,0,0,0
XM_015829005.1,53.3311,2,1.23235,2.84782
XM_015829006.1,0,2,0,510
XM_015829007.1,0,0,38,0
XM_015829008.1,0,0,0,0
XM_015829009.1,0,0,0,0
XM_015829011.1,0,1,0,0
XM_015829012.1,0,0,0,0
XM_015829013.2,0,0,0,0
XM_015829014.1,1,0,1,1
XM_015829015.1,0,0,0,0
XM_015829016.1,0,0,0,0
XM_015829017.1,0,0,0,0
XM_015829018.1,0,0,0,0
XM_015829019.2,0,0,0,0
XM_015829020.1,0,0,0,0
XM_015829021.2,261.735,0,235.159,1256.29
XM_015829023.2,0,0,0,0
XM_015829025.2,0,1,1,0
XM_015829026.1,0,0,0,0
XM_015829027.1,0,0,1,0
XM_015829028.1,1,0,328,0
XM_015829029.1,0,0,1,1
XM_015829030.1,0,0,0,0
XM_015829031.1,0,0,0,0
XM_015829032.1,0,0,1,0
XM_015829034.1,0,1,0,0
XM_015829035.1,0,0,1,0
XM_015829036.1,0,0,0,0
XM_015829038.1,0,0,0,0
XM_015829039.1,0,0,0,0
XM_015829040.1,0,0,0,0
XM_015829041.2,0,1,1543,3
XM_015829042.1,0,0,0,0
XM_015829043.1,0,0,0,0
XM_015829044.1,0,0,0,1
XM_015829045.1,1,0,1,2
XM_015829048.1,0,0,0,0
XM_015829049.1,0,0,0,0
XM_015829051.1,0,0,0,0
XM_015829052.2,3,1.85447,6.51148,1647
XM_015829053.1,0,0,0,0
XM_015829054.1,0,0,0,0
XM_015829055.1,0,0,0,0
XM_015829056.1,0,0,14.3176,1
XM_015829057.1,0,0,0,0
XM_015829058.1,0,0,0,0
XM_015829059.1,0,0,0,0
XM_015829060.1,0,0,0,1
XM_015829061.1,0,0,18,0
XM_015829062.1,0,0,0,0
XM_015829063.1,3199,8,16,23
XM_015829065.1,0,0,1,1
XM_015829066.1,5921.98,6.81328,5617.84,6131.05
XM_015829068.1,0,0,0,1
XM_015829069.1,0,0,0,0
XM_015829070.1,0,0,0,0
XM_015829071.1,0,1,0,1
XM_015829073.1,0,0,0,0
XM_015829074.2,0,0,1,0
XM_015829076.1,0,0,0,0
XM_015829077.1,1,0,0,0
XM_015829080.1,0,0,0,0
XM_015829081.1,0,0,0,0
XM_015829082.1,1,0,80,0
XM_015829083.1,1,0,1101,3
XM_015829084.1,0,0,0,0
XM_015829085.1,5,3,2565,6741
XM_015829086.1,9,6,1308,23611
XM_015829087.1,0,0,0,0
XM_015829088.1,0,0,0,0
XM_015829089.1,0,0,0,0
XM_015829090.1,0,0,0,0
XM_015829091.1,0,0,0,0
XM_015829092.1,0,0,0,0
XM_015829093.1,0,1,296,0
XM_015829094.1,0,0,0,0
XM_015829096.1,0,0,0,0
XM_015829097.1,0,0,0,0
XM_015829098.1,2,0,0,0
XM_015829099.1,0,0,0,0
XM_015829100.1,0,0,0,0
XM_015829101.1,0,0,0,0
XM_015829102.1,0,0,0,0
XM_015829105.1,0,0,2,0
XM_015829108.1,1,0,983.8,0
XM_015829109.1,0,0,0,0
XM_015829110.1,0,2,31,0
XM_015829112.1,1,1,0,0
XM_015829114.1,0,0,3,0
XM_015829115.1,0,0,0,0
XM_015829116.1,0,0,0,0
XM_015829118.2,0,0,147.2,1
XM_015829119.1,1,1,4,37
XM_015829120.1,0,0,3,0
XM_015829121.1,1,0,68,0
XM_015829124.1,0,0,0,0
XM_015829127.1,0,0,0,0
XM_015829128.1,1,1,5,37
XM_015829130.1,0,0,0,0
XM_015829131.1,0,0,0,0
XM_015829132.1,0,0,0,0
XM_015829133.1,0,0,600.535,0
XM_015829134.1,2,4,5,1
XM_015829136.1,0,0,1,0
XM_015829138.1,0,0,0,0
XM_015829139.1,0,0,0,0
XM_015829141.1,5794,9,842,1363
XM_015829142.1,0,0,23.5512,0
XM_015829143.1,0,0,0,0
XM_015829144.1,1.52136,2,2903.8,3682.96
XM_015829145.1,0,1,0,0
XM_015829146.1,10.8199,7.20504,10.6832,9903.68
XM_015829147.1,2.02997,1.42412,2467.83,3907.29
XM_015829149.1,0,1.14553,1.48852,0
XM_015829150.1,0,0,0,0
XM_015829151.1,3.33072,0,3396.54,2.21707
XM_015829152.1,0,0,0,0
XM_015829153.1,0,0,0,0
XM_015829154.2,0,0,0,0
XM_015829161.1,0,4,1608,2724
XM_015829162.2,0,0,424.222,6373
XM_015829164.1,37.6945,11,791.425,37.4317
XM_015829165.1,4158.31,0,7924.58,3.5683
XM_015829166.1,0,0,0,0
XM_015829167.1,0,0,0,0
XM_015829168.1,0,0,0,0
XM_015829169.1,2,1,1,0
XM_015829170.2,0,0,0,0
XM_015829171.1,0,0,0,0
XM_015829173.1,0,0,863,1
XM_015829174.2,0,0,0,0
XM_015829175.1,227,3,1747,4
XM_015829176.1,0,0,0,0
XM_015829177.1,0,0,0,0
XM_015829179.1,0,0,0,0
XM_015829180.1,0,0,0,0
XM_015829183.1,0,0,2500.31,5
XM_015829186.1,0,0,0,0
XM_015829187.1,0,0,2055.7,0
XM_015829189.1,4,4,1877,5
XM_015829190.1,4,0,2181.69,0
XM_015829191.1,0,0,0,0
XM_015829192.1,0,0,3,0
XM_015829193.1,0,0,0,0
XM_015829194.2,0,0,1321,0
XM_015829195.1,0,0,0,0
XM_015829197.1,0,0,54,1
XM_015829198.1,0,0,0,0
XM_015829200.1,0,2,688,1
XM_015829202.2,0,0,0,0
XM_015829203.1,0,0,0,0
XM_015829204.2,0,0,0,0
XM_015829205.1,0,0,0,0
XM_015829206.2,0,0,0,0
XM_015829207.2,0,0,0,0
XM_015829208.2,0,0,0,0
XM_015829210.1,2601,1,2,4
XM_015829213.1,0,0,0,6
XM_015829214.1,140,0,712.661,4
XM_015829215.1,0,0,1.00165,0
XM_015829217.2,0,0,3.07225,0
XM_015829218.1,0,0,1,0
XM_015829219.1,1,0,1.01619,1
XM_015829220.1,0,0,0,0
XM_015829222.1,0,0,0,0
XM_015829224.2,0,0,0,0
XM_015829225.1,1,3,7,8
XM_015829226.1,0,0,0,0
XM_015829227.1,0,0,0,476
XM_015829228.1,0,0,0,0
XM_015829229.1,0,0,0,0
XM_015829230.1,0,0,0,0
XM_015829232.1,0,0,0,0
XM_015829233.1,0,0,0,0
XM_015829234.1,0,0,0,0
XM_015829235.1,0,0,0,0
XM_015829236.1,0,0,1,0
XM_015829237.1,0,0,19,0
XM_015829238.1,13,10,3519,20286
XM_015829239.1,1,0,0,0
XM_015829240.1,0,1,0,0
XM_015829241.2,0,0,0,0
XM_015829243.1,0,0,0,0
XM_015829244.1,0,0,0,0
XM_015829245.1,0,0,67.9541,0
XM_015829248.1,0,0,19.5043,0
XM_015829249.1,1.48069,2,35,5571
XM_015829250.2,1,1,0,1
XM_015829251.1,0,0,0,0
XM_015829252.1,0,0,0,0
XM_015829253.1,0,0,32.1366,163.815
XM_015829255.1,0,0,3,0
XM_015829256.1,0,1,0,0
XM_015829257.1,0,0,0,0
XM_015829258.1,0,0,0,0
XM_015829259.1,0,0,1,1
XM_015829260.1,0,0,0,0
XM_015829262.1,0,0,108,2
XM_015829263.1,0,0,0,0
XM_015829264.2,0,0,4,6
XM_015829265.1,1,1,155,4
XM_015829266.1,0,0,1514.07,0
XM_015829267.1,0,0,2440.93,1
XM_015829268.1,1,3,6693,9
XM_015829269.1,1091,2.71778,9025,11
XM_015829271.1,51,1,6,0
XM_015829273.1,0,0,0,0
XM_015829274.1,0,0,0,0
XM_015829276.1,0,0,0,0
XM_015829278.1,1,0,0,0
XM_015829279.1,0,0,0,0
XM_015829280.1,1,1,9,3
XM_015829281.1,0,0,0,0
XM_015829284.2,0,0,0,0
XM_015829285.1,0,0,0,0
XM_015829286.1,0,0,1,0
XM_015829287.1,0,1,0,0
XM_015829288.1,0,1,0,1
XM_015829291.1,4,5,2811,4
XM_015829292.1,0,0,0,0
XM_015829293.1,0,0,0,0
XM_015829294.1,0,0,1,0
XM_015829295.1,1,0,0,0
XM_015829296.2,0,0,0,0
XM_015829297.1,0,0,0,0
XM_015829298.1,0,0,0,0
XM_015829299.1,1,0,1,1
XM_015829300.1,0,0,1.18982,0
XM_015829301.2,0,1,628.294,1.00456
XM_015829302.1,0,0,0,0
XM_015829303.1,0,0,3,7134
XM_015829304.1,0,0,0,0
XM_015829306.2,0,0,1,0
XM_015829307.1,0,0,0,1
XM_015829308.2,0,0,0,1
XM_015829309.1,0,0,0,0
XM_015829310.2,0,0,0,0
XM_015829311.1,0,0,0,0
XM_015829312.1,0,0,713.821,0
XM_015829314.1,0,0,0,0
XM_015829315.1,0,0,0,0
XM_015829316.2,0,0,2.00093,12.9073
XM_015829317.2,2,11,6235.85,34649.4
XM_015829318.2,0,0,0,1
XM_015829319.1,0,0,0,1
XM_015829321.1,0,1,0,0
XM_015829322.1,0,0,0,0
XM_015829324.1,0,0,16.9771,0
XM_015829325.2,0,0,0,0
XM_015829326.2,0,0,0,0
XM_015829327.2,0,0,0,0
XM_015829328.1,1,0,515,0
XM_015829330.1,0,0,0,0
XM_015829331.1,2.31293,0.00224247,460.17,1
XM_015829332.1,0,0,0,0
XM_015829333.1,5593,25,6156,17852
XM_015829334.2,11,14,21271,16672
XM_015829335.1,0,1,0,0
XM_015829336.1,0,0,0,0
XM_015829338.1,1,0.5,2.66667,0
XM_015829339.1,222,0,465.963,0
XM_015829341.1,7,3,2999,7
XM_015829342.2,0,0,0,0.0010533
XM_015829344.1,0,0,0,0
XM_015829346.1,1,1,3,1
XM_015829347.1,0,0,0,0
XM_015829349.1,1018.84,0,559.507,0
XM_015829350.1,0,0,0,0
XM_015829351.2,6,3,1025,3909
XM_015829352.1,3262,0,0,0
XM_015829353.1,0,0.664779,189.453,0
XM_015829354.1,0,0,75.8515,0
XM_015829355.1,0,0,0,0
XM_015829356.1,0,0,0,0
XM_015829357.1,3,3,3,4
XM_015829358.1,0,0,0,0
XM_015829360.1,0,0,0,0
XM_015829361.1,0,1,0,1
XM_015829362.1,12,7,4964.15,11
XM_015829363.1,0,1,0,52
XM_015829364.1,0,0,0,0
XM_015829365.1,0,0,0,0
XM_015829366.1,0,0,0,0
XM_015829367.1,1,0,0,0
XM_015829368.1,0,1,1,2
XM_015829369.1,0,0,0,11
XM_015829370.1,0,0,0,0
XM_015829371.1,0,0,0,0
XM_015829372.1,0,0,1470,0
XM_015829373.1,0,0,0,0
XM_015829374.1,0,0,0,0
XM_015829375.1,0,0,0,0
XM_015829376.1,0,0,42,1
XM_015829377.1,0,0,0,0
XM_015829379.1,0,0,496,155
XM_015829380.1,0,0,0,0
XM_015829381.1,0,0,0,0
XM_015829382.1,2,5,8,3421.32
XM_015829383.1,1.55351,1,245.829,0
XM_015829385.1,0,0,0,0
XM_015829386.1,0,0,0,0
XM_015829387.1,0,0,0,0
XM_015829388.1,0,0,1,0.62419
XM_015829389.1,0,1.78306,271.228,0
XM_015829390.1,0,0,0,0
XM_015829391.1,0,0,0,0
XM_015829392.2,0,0,0,0
XM_015829393.1,0,0,0,0
XM_015829394.1,2,1,6805,0
XM_015829395.1,0,2,0,2
XM_015829396.1,0,0,0,0
XM_015829397.1,0,0,0,0
XM_015829398.1,0,0,2,0
XM_015829401.1,0,0,0,0
XM_015829402.1,0,0,1069,0
XM_015829403.2,0,0,0,0
XM_015829404.1,0,0,0,0
XM_015829405.1,0,0,6,2
XM_015829406.1,0,0,1.30871,1.47427
XM_015829407.1,0,0,0,0
XM_015829408.1,0.0084127,0,9.01549,0.131447
XM_015829409.1,0.991587,0,711.985,17.2155
XM_015829410.1,0,0,0,0
XM_015829411.1,0,2,2,5
XM_015829413.1,0,0,0,0
XM_015829414.1,0,0,1.00373,0
XM_015829415.1,0,0,0,0
XM_015829417.1,0,0,0,0
XM_015829418.1,0,1,883,0
XM_015829420.2,0,0,0,0
XM_015829421.1,1,0,1681,2
XM_015829422.1,0,0,0,0
XM_015829423.1,0,0,76,0
XM_015829424.1,0,0,0,0
